Sigma,Alpha,Seed,Cost_Saving,Peak_Reduction,SLA,Smart_Breach_Count,Smart_Breach_Energy,Open_Breach_Count,Open_Breach_Energy,Smart_Peak,Open_Peak,Smart_Cost,Open_Cost,Smart_Energy,Open_Energy
0.0,0.5,8,45.46555648471454,52.30749139771821,97.01336313340319,1,0.33525424784121594,6,12.62598564897865,5.670508495682432,11.889725791046214,5.309625427699611,9.736278735862367,55.2522855803488,32.13184171403433
0.0,0.5,14,95.73006089407741,-9.726076986152709,100.0,1,0.2565975279218202,1,0.012253790199479475,5.5131950558436404,5.024507580398959,0.13376671701293397,3.132754676229311,32.40361630303393,7.429660091921379
0.75,0.3,10,34.71453099576381,69.14079929452167,96.19671525166295,6,1.2022185450000005,10,29.854110048841942,5.7689866,18.694543177120757,7.200809671839044,11.029728026265392,75.31959551777845,43.64029142238135
0.75,0.3,1,31.44156683217945,57.65705130218475,95.40340772356066,15,8.488935980357564,12,39.1206181873001,7.63575628,18.03312361284366,10.653272642352663,15.538967491096365,101.3453710287012,60.11041000915883
0.75,0.3,7,19.04263104856836,78.56471685728704,95.06925590795582,13,4.693603543381757,5,47.24735001769402,6.84245932,31.921478594166047,9.785392371091572,12.087092871017182,92.3835684449083,57.20570658101543
0.0,0.5,11,49.80485915936044,71.01898305075677,97.65288227770696,1,0.07609401904689239,6,21.218829558107984,5.152188038093785,17.77780278420603,3.3992743376493015,6.772118337990881,50.26588486996313,24.35119029125366
0.0,0.5,15,67.00907264533652,55.870304116962245,98.8230503779527,0,0.0,5,11.468696502879357,4.945585497385572,11.206933105755935,1.3764969869920876,4.172350089448185,38.872202558965405,12.109678016523349
0.0,0.5,0,16.936121595452832,62.58036316627182,95.75770879732706,2,0.8061070510503958,9,26.429462920267863,6.060762902100792,16.196744316443834,8.34722771462645,10.04916682793552,74.20354196977796,49.49019033571015
0.0,0.5,12,46.696028367589186,49.474922890772895,98.36841326102753,3,0.2980384335536006,8,11.699407851356531,5.472040870895396,10.830346402175145,5.047001611805401,9.468340645627679,65.18218679810765,28.672479462019957
0.0,0.5,19,29.530676288467156,71.7021881792023,98.05198520167198,0,0.0,6,22.89384231271379,4.998268359596125,17.66309137698982,5.421069794699056,7.692808032173376,58.55194037880637,33.25453606014231
0.0,0.5,3,32.36752160416334,68.56803592089571,95.1929520716611,2,0.42192958499999955,11,30.17216075142305,5.834561669999999,18.562510619178163,7.959317879329099,11.768484710474636,69.56941028272652,47.51096416725644
0.0,0.5,18,51.57403521331132,66.450812707549,94.80922932954236,3,1.3189744492520679,8,24.88610095775853,6.067987932880713,18.086840315938407,5.423468690233174,11.199505707574414,69.16711802287305,31.595712669898873
0.0,0.5,16,36.650810793211726,53.81791340695161,96.0237805351237,1,0.028817391099003054,10,18.92450017883948,5.057634782198006,10.95150772801875,6.6188642084137195,10.448222449711267,72.1119137747227,37.42272405229936
0.0,0.5,17,25.13925336200977,62.78406768322268,95.22362564483966,0,0.0,9,25.87487752158855,4.804470891554093,12.909715254904924,6.876384372916194,9.185567445872328,63.2173085701852,43.57338377332803
0.1,0.5,4,33.18136814098092,54.18648734739306,97.61514212561107,1,0.36275584500000013,8,18.5086313222066,5.72551169,12.497430034267849,4.7090149582973915,7.0474579129859505,56.714220873090525,30.555741428432114
0.1,0.5,9,37.47917925368598,66.4525608028881,96.44962574046016,3,0.6544018587176343,6,20.277453636593368,5.592499792686336,16.670422322928886,3.9341534141847774,6.292549213562139,61.29698397896046,27.85621088793636
0.1,0.5,2,35.25967426690976,70.0320513427503,95.92474000345553,1,0.03595353755364927,9,27.434071488729373,5.0719070751072985,16.924438616456065,6.798670401126628,10.501446083475102,71.8399739017829,39.35931042225946
0.0,0.5,13,31.5264151955226,64.47059173119003,95.8509169981731,1,0.22274208999999967,9,26.591024525083018,5.445484179999999,15.32669539216728,7.641941999855469,11.16042342704361,69.0689402234581,44.495005760276115
0.1,0.5,5,28.326582688272595,50.5476633013474,96.87814894052073,4,0.7219446560228837,7,13.041492891399795,5.717429141986051,11.561494407890802,5.41424165913579,7.554044249889417,58.67215645023598,35.41746021993941
0.0,0.5,10,34.41211009653496,68.85168032815854,96.57288984887177,2,0.43232564123655237,10,29.854110048841942,5.82303607,18.694543177120757,7.234165874518573,11.029728026265392,72.70711001850007,43.64029142238135
0.1,0.5,8,45.43119429285403,52.30749139771821,97.0181719031096,1,0.33525424784121594,6,12.62598564897865,5.670508495682432,11.889725791046214,5.312971026478903,9.736278735862367,54.49713241187403,32.13184171403433
0.1,0.5,14,95.73006089407741,-9.726076986152709,100.0,1,0.2565975279218202,1,0.012253790199479475,5.5131950558436404,5.024507580398959,0.13376671701293397,3.132754676229311,32.40361630303393,7.429660091921379
0.0,0.5,6,11.425892654964297,70.79953893864351,95.52120293271102,9,3.4608844717351728,10,41.658390295074966,6.37285588619477,21.82450432136678,10.465921417106713,11.81600552443309,91.65130139369572,59.29946364344911
0.1,0.5,11,49.8609800414209,71.01898305075677,97.82270065110667,1,0.07609401904689239,6,21.218829558107984,5.152188038093785,17.77780278420603,3.3954737651038434,6.772118337990881,50.92603908557833,24.35119029125366
0.1,0.5,15,67.15889233318529,55.870304116962245,98.83322649127956,0,0.0,5,11.468696502879357,4.945585497385572,11.206933105755935,1.3702459851121178,4.172350089448185,39.088078812932025,12.109678016523349
0.0,0.5,1,28.513851127026495,57.162124471787976,94.7162875168987,17,6.887312668685201,12,39.1206181873001,7.725007047118576,18.03312361284366,11.108209434008103,15.538967491096365,95.7983185197967,60.11041000915883
0.1,0.5,0,16.812366124184685,62.58036316627182,95.94588417085998,3,1.1908869026864664,9,26.429462920267863,6.060762902100792,16.196744316443834,8.359664108392884,10.04916682793552,75.60779320171315,49.49019033571015
0.0,0.5,7,17.261107616468387,80.0103125512294,95.32571362792143,8,2.8243559743626667,5,47.24735001769402,6.3810038,31.921478594166047,10.000726762848428,12.087092871017182,87.55930780808285,57.20570658101543
0.1,0.5,3,32.01556279269224,73.01390096001043,95.30595574754292,1,0.004648749999999868,11,30.17216075142305,5.0092975,18.562510619178163,8.000738098244243,11.768484710474636,69.25236129272652,47.51096416725644
0.1,0.5,12,46.83561400489504,49.474922890772895,98.42081336680319,3,0.3016786354224532,8,11.699407851356531,5.472040870895396,10.830346402175145,5.033785168172912,9.468340645627679,65.58317065822706,28.672479462019957
0.1,0.5,19,29.41480666922057,69.82319993575,98.05921479055125,1,0.16507788499999965,6,22.89384231271379,5.330155769999999,17.66309137698982,5.429983422075306,7.692808032173376,59.08452893944364,33.25453606014231
0.1,0.5,18,51.59394443677756,66.45066001460891,94.64993762638213,3,1.3189882579161911,8,24.88610095775853,6.068015550208959,18.086840315938407,5.421238955614739,11.199505707574414,69.24091121831748,31.595712669898873
0.1,0.5,17,25.684694300933447,61.9543054400997,95.26161376184547,0,0.0,9,25.87487752158855,4.911590834433982,12.909715254904924,6.8262825275939605,9.185567445872328,64.3891691874022,43.57338377332803
0.1,0.5,16,36.62593229031821,54.34999135491429,96.19838320157555,0,0.0,10,18.92450017883948,4.99936422460779,10.95150772801875,6.621463569738192,10.448222449711267,71.74433052768465,37.42272405229936
0.25,0.5,2,35.533415312166454,68.82941543070856,95.01271525855375,2,0.17367676346377614,9,27.434071488729373,5.275446451820254,16.924438616456065,6.769923632850656,10.501446083475102,74.18879145326572,39.35931042225946
0.1,0.5,13,31.768496204897,64.0056230724117,95.65123720520239,1,0.2583742550000001,9,26.591024525083018,5.51674851,15.32669539216728,7.614924734172824,11.16042342704361,68.4271272934581,44.495005760276115
0.25,0.5,9,37.16335005016852,66.4525608028881,96.1827185987306,3,0.6544018587176343,6,20.277453636593368,5.592499792686336,16.670422322928886,3.9540271222469148,6.292549213562139,60.72870097037613,27.85621088793636
0.25,0.5,4,33.07068545261873,54.01803191341765,97.46559909389848,1,0.3732821449999997,8,18.5086313222066,5.746564289999999,12.497430034267849,4.716815274176678,7.0474579129859505,56.356838532230526,30.555741428432114
0.25,0.5,5,28.36253697376325,50.5476633013474,96.66781801312848,4,0.9304599571039383,7,13.041492891399795,5.717429141986051,11.561494407890802,5.411525656500094,7.554044249889417,58.62281209827091,35.41746021993941
0.1,0.5,10,33.920480931433836,69.66250340398267,96.59659223406119,2,0.3565358062365527,10,29.854110048841942,5.6714564,18.694543177120757,7.288391234327026,11.029728026265392,71.32346917827202,43.64029142238135
0.25,0.5,8,45.51264044139518,52.30749139771821,96.98148208478126,1,0.33525424784121594,6,12.62598564897865,5.670508495682432,11.889725791046214,5.305041202437312,9.736278735862367,55.46110391336301,32.13184171403433
0.1,0.5,1,29.66327895102206,60.41234466316156,94.89349710566772,14,5.732526749807325,12,39.1206181873001,7.138890822318577,18.03312361284366,10.929600218103817,15.538967491096365,94.08673765091883,60.11041000915883
0.25,0.5,14,95.73006089407741,-9.726076986152709,100.0,1,0.2565975279218202,1,0.012253790199479475,5.5131950558436404,5.024507580398959,0.13376671701293397,3.132754676229311,32.40361630303393,7.429660091921379
0.25,0.5,11,49.978108028063296,71.01898305075677,97.83924271464046,2,0.1267992740468924,6,21.218829558107984,5.152188038093785,17.77780278420603,3.387541719241514,6.772118337990881,51.85654990333513,24.35119029125366
0.1,0.5,6,13.172958598416272,68.13807469323872,95.5253442731467,9,3.6623917199533813,10,41.658390295074966,6.953707265444771,21.82450432136678,10.259488008712939,11.81600552443309,91.38795173832074,59.29946364344911
0.25,0.5,15,67.12328452658373,55.870304116962245,98.8230503779527,0,0.0,5,11.468696502879357,4.945585497385572,11.206933105755935,1.3717316674627087,4.172350089448185,39.06166491562068,12.109678016523349
0.25,0.5,0,16.98694080492791,62.58036316627182,95.74843054959354,3,0.8208345258011849,9,26.429462920267863,6.060762902100792,16.196744316443834,8.342120807485662,10.04916682793552,76.62702342103005,49.49019033571015
0.1,0.5,7,15.305298636384382,80.0103125512294,95.48739782418879,9,3.1217930743626665,5,47.24735001769402,6.3810038,31.921478594166047,10.237127210650875,12.087092871017182,88.21797893308286,57.20570658101543
0.25,0.5,16,36.69731851852646,49.20198539848155,96.35566510207443,2,0.4054249103729828,10,18.92450017883948,5.563148494765387,10.95150772801875,6.614004977816536,10.448222449711267,72.9421518562991,37.42272405229936
0.25,0.5,17,25.786700184431137,57.43336013618009,95.61925603519552,1,0.24761599999999984,9,25.87487752158855,5.495232,12.909715254904924,6.816912708366522,9.185567445872328,64.62203101115998,43.57338377332803
0.25,0.5,19,29.70274709607235,71.7021881792023,98.05570860610229,0,0.0,6,22.89384231271379,4.998268359596125,17.66309137698982,5.407832717790578,7.692808032173376,60.32046703445657,33.25453606014231
0.25,0.5,3,32.01042698348944,71.50573961404055,94.97464304471487,2,0.14927380499999954,11,30.17216075142305,5.289250109999999,18.562510619178163,8.001342505165034,11.768484710474636,69.43479214092987,47.51096416725644
0.25,0.5,18,51.59763550049304,66.4341211966069,94.64297114179423,4,1.367412593991399,8,24.88610095775853,6.071006899811127,18.086840315938407,5.420825574723253,11.199505707574414,69.37358767676957,31.595712669898873
0.25,0.5,12,46.417158586879765,49.474922890772895,98.28152959836997,2,0.25427296454898274,8,11.699407851356531,5.472040870895396,10.830346402175145,5.073405952600684,9.468340645627679,62.83526742491553,28.672479462019957
0.5,0.5,4,33.1961529792869,48.76720027682795,97.63325697814851,1,0.7013916499999997,8,18.5086313222066,6.402783299999999,12.497430034267849,4.707973003040275,7.0474579129859505,56.81509570732031,30.555741428432114
0.5,0.5,2,35.507719509925145,65.93773991182968,95.68401499173888,2,0.418376687553649,9,27.434071488729373,5.764846299999999,16.924438616456065,6.772622063668743,10.501446083475102,74.1571878287479,39.35931042225946
0.25,0.5,13,31.735424657216317,67.37718162941208,95.84081886739368,0,0.0,9,26.591024525083018,5.0,15.32669539216728,7.618615658927865,11.16042342704361,69.3156139134581,44.495005760276115
0.5,0.5,9,37.327611564984,66.4525608028881,96.23069530306925,3,0.6544018587176343,6,20.277453636593368,5.592499792686336,16.670422322928886,3.9436908855882082,6.292549213562139,60.988073303418595,27.85621088793636
0.5,0.5,5,28.22842987759101,50.5476633013474,96.63489553776176,3,0.6519176290617583,7,13.041492891399795,5.717429141986051,11.561494407890802,5.421656165887187,7.554044249889417,59.1313690009725,35.41746021993941
0.25,0.5,10,34.151119556319784,70.37584418335624,96.60368725164021,2,0.2898579062365525,10,29.854110048841942,5.5381006,18.694543177120757,7.262952421278587,11.029728026265392,71.83319583127204,43.64029142238135
0.5,0.5,8,45.465722337601655,52.30749139771821,97.01298045924827,1,0.33525424784121594,6,12.62598564897865,5.670508495682432,11.889725791046214,5.309609279800231,9.736278735862367,55.252597172512154,32.13184171403433
0.5,0.5,14,95.73006089407741,-9.726076986152709,100.0,1,0.2565975279218202,1,0.012253790199479475,5.5131950558436404,5.024507580398959,0.13376671701293397,3.132754676229311,32.40361630303393,7.429660091921379
0.5,0.5,11,50.24654146951792,71.01898305075677,97.66673564622832,1,0.07609401904689239,6,21.218829558107984,5.152188038093785,17.77780278420603,3.3693630889274653,6.772118337990881,52.454233478141475,24.35119029125366
0.25,0.5,6,12.476570930422653,68.51023104684481,95.52095835313142,11,3.964073675215882,10,41.658390295074966,6.872485985969771,21.82450432136678,10.341773214034536,11.81600552443309,92.24657595858325,59.29946364344911
0.5,0.5,15,67.27687796800542,55.870304116962245,98.81499813114957,0,0.0,5,11.468696502879357,4.945585497385572,11.206933105755935,1.3653232113721643,4.172350089448185,39.17959289212744,12.109678016523349
0.25,0.5,1,30.883987725828128,61.1302137639222,94.89157966249147,17,6.20332963323759,12,39.1206181873001,7.0094366,18.03312361284366,10.739914678425741,15.538967491096365,94.5097728093491,60.11041000915883
0.5,0.5,17,25.695459402892666,62.34472578198006,95.45285532838325,0,0.0,9,25.87487752158855,4.861188680000001,12.909715254904924,6.825293691892879,9.185567445872328,64.25101262423182,43.57338377332803
0.5,0.5,0,16.967521440100576,62.58036316627182,95.67155878720924,3,1.0907894372184321,9,26.429462920267863,6.060762902100792,16.196744316443834,8.344072291854086,10.04916682793552,74.67743914526864,49.49019033571015
0.5,0.5,3,32.44334853879112,65.78874091827369,95.18210236900296,2,0.6798830499999999,11,30.17216075142305,6.3504686,18.562510619178163,7.950394198121007,11.768484710474636,70.43995411273357,47.51096416725644
0.25,0.5,7,18.67224574131871,80.0103125512294,95.43834662361739,10,3.180681247838977,5,47.24735001769402,6.3810038,31.921478594166047,9.830161187159439,12.087092871017182,87.25486578155915,57.20570658101543
0.5,0.5,12,46.72138265425907,43.18857521709307,98.36373526017658,3,0.8307100145489827,8,11.699407851356531,6.1528741,10.830346402175145,5.044600981575227,9.468340645627679,64.069151414295,28.672479462019957
0.5,0.5,18,51.481748968956666,66.45066001460891,94.82786057304217,3,1.3189882579161911,8,24.88610095775853,6.068015550208959,18.086840315938407,5.43380429343698,11.199505707574414,69.06274216682516,31.595712669898873
0.5,0.5,19,29.376672690764522,71.7021881792023,98.05824001405173,0,0.0,6,22.89384231271379,4.998268359596125,17.66309137698982,5.432916995832961,7.692808032173376,58.60146208306455,33.25453606014231
0.5,0.5,16,36.60501017639733,54.35012047162987,95.84019200693737,0,0.0,10,18.92450017883948,4.999350084380704,10.95150772801875,6.623649558741827,10.448222449711267,71.46826487129417,37.42272405229936
0.5,0.5,13,31.731256140568263,67.37718162941208,96.04326099324055,0,0.0,9,26.591024525083018,5.0,15.32669539216728,7.619080883036415,11.16042342704361,68.9288541484581,44.495005760276115
0.75,0.5,5,28.23191075471323,50.5476633013474,96.80330168405598,2,0.5427624891925866,7,13.041492891399795,5.717429141986051,11.561494407890802,5.42139321888909,7.554044249889417,58.15068856148903,35.41746021993941
0.75,0.5,4,32.7961460009696,60.846783966119155,97.62473307426399,0,0.0,8,18.5086313222066,4.89314578,12.497430034267849,4.736163326486193,7.0474579129859505,54.418208312471364,30.555741428432114
0.75,0.5,9,37.44074614074863,66.4525608028881,96.2393713658417,3,0.6544018587176343,6,20.277453636593368,5.592499792686336,16.670422322928886,3.936571836730664,6.292549213562139,61.19011360079873,27.85621088793636
0.5,0.5,10,34.55760014502564,70.34345077345782,96.69317414835346,3,0.5551552062365528,10,29.854110048841942,5.5441564,18.694543177120757,7.218118717864769,11.029728026265392,72.88170224627201,43.64029142238135
0.75,0.5,11,49.83028521889936,71.01898305075677,97.82075494632369,1,0.07609401904689239,6,21.218829558107984,5.152188038093785,17.77780278420603,3.397552454808638,6.772118337990881,51.20144546640526,24.35119029125366
0.75,0.5,2,35.246162107435026,70.0320513427503,95.67351485305623,1,0.03595353755364927,9,27.434071488729373,5.0719070751072985,16.924438616456065,6.800089373268581,10.501446083475102,71.89884474724158,39.35931042225946
0.75,0.5,8,45.465365533019394,52.30749139771821,97.01298045924827,1,0.33525424784121594,6,12.62598564897865,5.670508495682432,11.889725791046214,5.309644019288902,9.736278735862367,55.25177255647572,32.13184171403433
0.5,0.5,1,28.270049095313016,58.83245155202851,94.49900248933164,15,5.868287548685199,12,39.1206181873001,7.4237949,18.03312361284366,11.146093752458693,15.538967491096365,94.7104881747967,60.11041000915883
0.75,0.5,14,95.73006089407741,-9.726076986152709,100.0,1,0.2565975279218202,1,0.012253790199479475,5.5131950558436404,5.024507580398959,0.13376671701293397,3.132754676229311,32.40361630303393,7.429660091921379
0.5,0.5,6,11.986419910396846,56.13440851150359,95.53416174797853,9,4.930635028637788,10,41.658390295074966,9.573447909999999,21.82450432136678,10.39968948563885,11.81600552443309,92.72470280972752,59.29946364344911
0.75,0.5,15,67.31481932732011,55.870304116962245,98.8487041370036,0,0.0,5,11.468696502879357,4.945585497385572,11.206933105755935,1.3637401650328602,4.172350089448185,39.20824331488371,12.109678016523349
0.75,0.5,3,32.407224541168624,73.01390096001043,95.41073249597125,1,0.004648749999999868,11,30.17216075142305,5.0092975,18.562510619178163,7.954645445258023,11.768484710474636,69.54446809772652,47.51096416725644
0.75,0.5,13,31.388453500551943,58.807120005617634,96.06031262069791,2,0.8356684900000002,9,26.591024525083018,6.313507240000001,15.32669539216728,7.65733910918132,11.16042342704361,71.1507261629861,44.495005760276115
0.75,0.5,0,17.1096110716145,61.94625920134761,95.76639297856045,4,1.3293701018239665,9,26.429462920267863,6.1634671,16.196744316443834,8.329793467738053,10.04916682793552,75.4091551145198,49.49019033571015
0.5,0.5,7,17.934169703648614,80.0103125512294,95.46605333670973,9,2.9424075243626664,5,47.24735001769402,6.3810038,31.921478594166047,9.919373123291347,12.087092871017182,87.09785280808283,57.20570658101543
0.75,0.5,18,51.46361197302232,66.45066001460891,94.85232820055907,3,1.3189882579161911,8,24.88610095775853,6.068015550208959,18.086840315938407,5.4358355473318305,11.199505707574414,68.98967494762199,31.595712669898873
0.75,0.5,19,29.28937292394601,71.7021881792023,98.05909245633106,0,0.0,6,22.89384231271379,4.998268359596125,17.66309137698982,5.439632799306843,7.692808032173376,57.65437428565118,33.25453606014231
0.75,0.5,17,25.598432501456298,62.78406768322268,95.44765833828214,0,0.0,9,25.87487752158855,4.804470891554093,12.909715254904924,6.834206163364957,9.185567445872328,64.27479865171996,43.57338377332803
0.75,0.5,16,36.6017627925194,49.82392613859384,96.19838320157555,2,0.40160670811341026,10,18.92450017883948,5.495036606548291,10.95150772801875,6.623988852633189,10.448222449711267,72.4062312650622,37.42272405229936
0.75,0.5,12,46.7114304657831,43.24576637026574,98.36835678865876,3,0.8276130145489828,8,11.699407851356531,6.1466801,10.830346402175145,5.045543288681826,9.468340645627679,64.05284858851499,28.672479462019957
0.75,0.5,10,34.04916838210059,73.03162123456825,96.55948724068347,1,0.020807606236552534,10,29.854110048841942,5.041615212473105,18.694543177120757,7.274197358514549,11.029728026265392,71.43828409127202,43.64029142238135
0.75,0.5,6,11.449524155057487,63.77439059516347,95.66077083941525,11,4.841410899078243,10,41.658390295074966,7.90605969,21.82450432136678,10.463129117750196,11.81600552443309,93.55564183244559,59.29946364344911
0.75,0.5,1,29.387199918714472,56.60105084875832,94.90442233770958,16,6.6941964686852,12,39.1206181873001,7.826186147118577,18.03312361284366,10.972500049183825,15.538967491096365,95.4743371697967,60.11041000915883
0.75,0.5,7,17.355944693062238,80.0103125512294,95.47344917034903,10,3.442570474362667,5,47.24735001769402,6.3810038,31.921478594166047,9.989263717324372,12.087092871017182,88.14564787808284,57.20570658101543
